customer_id,subscription_id,amount,payment_method,failure_reason,attempt_number,previous_successes,previous_failures,customer_tenure_days,subscription_age_days,plan_value,days_since_failure,historical_recovery_rate,customer_segment,recovered
C4772,sub_4772,999,upi,card_expired,4,10,4,1110,528,999,6,0.647,enterprise,1
C4773,sub_4773,799,upi,bank_decline,5,7,4,993,799,799,8,0.571,standard,0
C4774,sub_4774,4999,upi,bank_decline,5,5,0,1032,823,4999,11,0.75,standard,0
C4775,sub_4775,1499,card,insufficient_funds,1,5,6,691,559,1499,17,0.429,standard,1
C4776,sub_4776,799,card,bank_decline,2,13,6,1029,491,799,3,0.636,standard,0
C4777,sub_4777,299,upi,network,4,4,0,462,414,299,10,0.714,loyal,0
C4778,sub_4778,799,upi,bank_decline,1,11,1,134,780,799,5,0.8,loyal,0
C4779,sub_4779,299,card,technical,1,0,5,473,791,299,15,0.125,new,0
C4780,sub_4780,499,card,network,2,9,5,447,216,499,5,0.588,loyal,1
C4781,sub_4781,499,card,bank_decline,3,9,1,462,123,499,7,0.769,loyal,1
C4782,sub_4782,1499,netbanking,technical,1,9,6,711,732,1499,7,0.556,standard,1
C4783,sub_4783,299,card,network,1,5,2,205,729,299,1,0.6,standard,1
C4784,sub_4784,499,upi,insufficient_funds,2,9,2,617,90,499,14,0.714,loyal,0
C4785,sub_4785,299,card,technical,3,6,2,701,442,299,5,0.636,loyal,1
C4786,sub_4786,4999,card,technical,3,8,4,290,456,4999,10,0.6,standard,0
C4787,sub_4787,4999,upi,network,4,12,1,685,39,4999,15,0.812,standard,1
C4788,sub_4788,799,card,insufficient_funds,5,9,3,1014,597,799,17,0.667,loyal,0
C4789,sub_4789,999,upi,card_expired,1,10,0,623,875,999,20,0.846,loyal,1
C4790,sub_4790,799,netbanking,network,4,13,1,13,191,799,2,0.824,standard,1
C4791,sub_4791,999,upi,insufficient_funds,1,3,5,1057,700,999,13,0.364,loyal,0
C4792,sub_4792,999,card,network,2,8,2,872,73,999,7,0.692,standard,0
C4793,sub_4793,499,upi,network,2,9,5,635,194,499,16,0.588,standard,0
C4794,sub_4794,1499,card,card_expired,4,9,5,44,509,1499,8,0.588,standard,0
C4795,sub_4795,299,card,card_expired,2,1,6,142,831,299,0,0.2,new,1
C4796,sub_4796,1499,card,card_expired,5,10,0,128,796,1499,18,0.846,new,0
C4797,sub_4797,2499,card,bank_decline,2,2,6,1279,841,2499,16,0.273,loyal,0
C4798,sub_4798,299,card,insufficient_funds,5,5,6,470,888,299,7,0.429,standard,0
C4799,sub_4799,2499,card,network,5,9,3,643,720,2499,18,0.667,new,0
C4800,sub_4800,2499,card,network,3,3,0,1047,327,2499,9,0.667,new,0
C4801,sub_4801,4999,card,network,1,1,0,986,115,4999,9,0.5,standard,0
C4802,sub_4802,2499,card,insufficient_funds,4,9,3,105,740,2499,6,0.667,standard,0
C4803,sub_4803,299,card,network,3,3,0,1395,168,299,10,0.667,standard,1
C4804,sub_4804,299,upi,network,2,11,0,405,469,299,21,0.857,enterprise,1
C4805,sub_4805,299,card,network,3,12,3,1153,678,299,1,0.722,standard,1
C4806,sub_4806,1499,card,card_expired,2,4,3,1249,32,1499,13,0.5,standard,0
C4807,sub_4807,1499,upi,card_expired,2,10,6,812,822,1499,3,0.579,new,1
C4808,sub_4808,1499,netbanking,technical,5,3,6,251,273,1499,2,0.333,new,0
C4809,sub_4809,799,netbanking,bank_decline,2,13,1,822,194,799,1,0.824,loyal,1
C4810,sub_4810,499,upi,card_expired,3,3,2,374,335,499,6,0.5,standard,0
C4811,sub_4811,299,netbanking,network,4,12,1,1275,415,299,16,0.812,loyal,0
C4812,sub_4812,799,card,card_expired,2,11,1,1134,409,799,16,0.8,standard,1
C4813,sub_4813,799,netbanking,network,4,4,3,1237,140,799,17,0.5,standard,0
C4814,sub_4814,799,netbanking,insufficient_funds,5,11,6,1244,171,799,3,0.6,standard,0
C4815,sub_4815,299,card,insufficient_funds,5,8,6,276,430,299,2,0.529,standard,0
C4816,sub_4816,799,upi,insufficient_funds,1,9,6,55,204,799,21,0.556,loyal,1
C4817,sub_4817,2499,upi,network,3,5,3,943,578,2499,20,0.545,standard,0
C4818,sub_4818,499,upi,card_expired,1,3,4,924,809,499,15,0.4,standard,0
C4819,sub_4819,4999,netbanking,bank_decline,4,9,5,1299,17,4999,18,0.588,new,0
C4820,sub_4820,299,card,bank_decline,2,0,1,960,33,299,17,0.25,standard,0
C4821,sub_4821,1499,card,card_expired,5,4,3,1206,578,1499,12,0.5,loyal,0
C4822,sub_4822,299,upi,insufficient_funds,1,1,3,529,26,299,10,0.286,standard,0
C4823,sub_4823,799,upi,network,5,0,2,195,576,799,21,0.2,enterprise,0
C4824,sub_4824,4999,netbanking,bank_decline,2,0,3,66,441,4999,14,0.167,standard,0
C4825,sub_4825,2499,netbanking,insufficient_funds,5,1,3,659,410,2499,19,0.286,loyal,0
C4826,sub_4826,999,upi,network,1,13,0,12,546,999,4,0.875,loyal,1
C4827,sub_4827,1499,netbanking,insufficient_funds,2,10,5,782,805,1499,4,0.611,loyal,0
C4828,sub_4828,1499,card,technical,2,13,6,607,115,1499,13,0.636,loyal,0
C4829,sub_4829,2499,netbanking,card_expired,5,1,5,394,122,2499,20,0.222,standard,0
C4830,sub_4830,1499,card,insufficient_funds,4,13,6,890,627,1499,13,0.636,standard,0
C4831,sub_4831,999,card,card_expired,5,8,3,1022,47,999,9,0.643,loyal,1
C4832,sub_4832,299,card,insufficient_funds,3,11,0,69,386,299,0,0.857,loyal,1
C4833,sub_4833,4999,card,insufficient_funds,4,12,1,719,446,4999,3,0.812,standard,0
C4834,sub_4834,999,card,insufficient_funds,4,3,5,1410,353,999,5,0.364,loyal,0
C4835,sub_4835,799,card,insufficient_funds,4,10,0,453,480,799,4,0.846,standard,0
C4836,sub_4836,299,upi,card_expired,5,9,3,1173,103,299,15,0.667,standard,0
C4837,sub_4837,1499,upi,network,5,5,0,511,240,1499,15,0.75,new,1
C4838,sub_4838,2499,card,bank_decline,3,6,2,414,5,2499,8,0.636,standard,0
C4839,sub_4839,2499,upi,insufficient_funds,3,2,0,1286,865,2499,21,0.6,standard,0
C4840,sub_4840,4999,card,card_expired,4,2,0,541,748,4999,8,0.6,standard,0
C4841,sub_4841,4999,card,card_expired,4,12,1,1300,229,4999,9,0.812,standard,0
C4842,sub_4842,1499,card,card_expired,5,10,3,985,33,1499,11,0.688,standard,0
C4843,sub_4843,4999,card,card_expired,4,7,4,1220,243,4999,12,0.571,standard,0
C4844,sub_4844,299,upi,technical,5,9,2,1224,860,299,4,0.714,new,0
C4845,sub_4845,799,card,insufficient_funds,4,5,5,1371,730,799,6,0.462,new,0
C4846,sub_4846,999,upi,bank_decline,5,3,2,836,593,999,15,0.5,standard,0
C4847,sub_4847,1499,card,bank_decline,4,13,5,1428,830,1499,18,0.667,loyal,0
C4848,sub_4848,799,upi,network,5,13,3,98,159,799,9,0.737,loyal,0
C4849,sub_4849,799,netbanking,insufficient_funds,1,3,5,742,482,799,2,0.364,new,0
C4850,sub_4850,4999,card,insufficient_funds,5,11,6,600,714,4999,18,0.6,loyal,0
C4851,sub_4851,1499,card,network,2,6,6,154,18,1499,12,0.467,standard,0
C4852,sub_4852,1499,card,insufficient_funds,4,9,4,1311,392,1499,9,0.625,standard,0
C4853,sub_4853,499,card,insufficient_funds,2,1,6,1202,320,499,12,0.2,loyal,0
C4854,sub_4854,999,card,card_expired,3,6,4,1125,159,999,18,0.538,enterprise,0
C4855,sub_4855,799,card,network,4,1,1,953,202,799,0,0.4,standard,0
C4856,sub_4856,1499,netbanking,bank_decline,3,11,6,906,871,1499,7,0.6,standard,0
C4857,sub_4857,4999,netbanking,insufficient_funds,4,5,1,576,460,4999,20,0.667,standard,0
C4858,sub_4858,499,card,bank_decline,1,3,3,1028,74,499,6,0.444,standard,0
C4859,sub_4859,2499,card,network,5,9,1,1463,614,2499,21,0.769,new,0
C4860,sub_4860,1499,card,insufficient_funds,3,13,5,384,532,1499,6,0.667,new,0
C4861,sub_4861,999,card,network,4,4,6,514,353,999,10,0.385,loyal,1
C4862,sub_4862,4999,upi,card_expired,2,10,5,172,357,4999,1,0.611,new,1
C4863,sub_4863,499,card,insufficient_funds,3,9,0,1362,484,499,15,0.833,standard,1
C4864,sub_4864,1499,card,technical,3,6,1,799,836,1499,5,0.7,loyal,0
C4865,sub_4865,799,card,insufficient_funds,1,11,2,892,684,799,18,0.75,loyal,0
C4866,sub_4866,1499,card,card_expired,3,1,0,407,361,1499,2,0.5,standard,0
C4867,sub_4867,299,card,network,4,12,3,64,222,299,2,0.722,new,1
C4868,sub_4868,2499,card,card_expired,5,5,0,1209,98,2499,10,0.75,standard,1
C4869,sub_4869,299,upi,insufficient_funds,5,0,4,1291,177,299,1,0.143,new,0
C4870,sub_4870,799,card,insufficient_funds,2,13,4,518,124,799,7,0.7,standard,0
C4871,sub_4871,4999,netbanking,network,4,10,4,1145,725,4999,15,0.647,standard,1
C4872,sub_4872,1499,card,network,1,11,6,862,518,1499,11,0.6,standard,0
C4873,sub_4873,999,upi,network,5,2,5,967,34,999,12,0.3,standard,0
C4874,sub_4874,799,card,technical,5,10,1,267,833,799,1,0.786,standard,1
C4875,sub_4875,299,card,insufficient_funds,5,9,4,925,136,299,14,0.625,loyal,0
C4876,sub_4876,299,netbanking,network,3,12,5,250,581,299,2,0.65,enterprise,1
C4877,sub_4877,2499,upi,technical,2,5,5,336,12,2499,12,0.462,standard,1
C4878,sub_4878,499,card,network,4,12,4,541,530,499,17,0.684,standard,0
C4879,sub_4879,299,card,insufficient_funds,4,9,0,329,500,299,15,0.833,standard,1
C4880,sub_4880,999,upi,bank_decline,2,3,3,1364,818,999,7,0.444,new,0
C4881,sub_4881,799,netbanking,technical,3,2,6,53,540,799,3,0.273,loyal,0
C4882,sub_4882,4999,upi,bank_decline,4,12,0,1356,440,4999,18,0.867,standard,0
C4883,sub_4883,499,card,insufficient_funds,3,9,4,239,478,499,4,0.625,standard,0
C4884,sub_4884,499,card,technical,2,1,3,1306,570,499,10,0.286,standard,1
C4885,sub_4885,499,card,network,2,1,1,511,373,499,5,0.4,loyal,0
C4886,sub_4886,499,card,technical,3,11,2,1382,642,499,0,0.75,loyal,1
C4887,sub_4887,999,card,bank_decline,2,2,6,815,476,999,9,0.273,loyal,0
C4888,sub_4888,499,upi,technical,2,3,4,739,872,499,12,0.4,standard,1
C4889,sub_4889,2499,card,network,1,8,6,204,175,2499,16,0.529,standard,0
C4890,sub_4890,2499,upi,network,2,12,3,655,656,2499,15,0.722,standard,1
C4891,sub_4891,999,upi,card_expired,4,4,5,840,743,999,18,0.417,loyal,0
C4892,sub_4892,499,upi,insufficient_funds,2,9,4,1475,646,499,17,0.625,standard,0
C4893,sub_4893,2499,card,insufficient_funds,1,9,6,402,882,2499,8,0.556,standard,0
C4894,sub_4894,4999,card,technical,5,8,2,133,391,4999,7,0.692,standard,0
C4895,sub_4895,4999,card,card_expired,3,9,2,388,487,4999,13,0.714,new,0
C4896,sub_4896,4999,card,insufficient_funds,3,3,0,372,139,4999,10,0.667,standard,0
C4897,sub_4897,2499,card,insufficient_funds,3,8,1,1422,337,2499,6,0.75,new,0
C4898,sub_4898,2499,card,network,3,0,0,233,144,2499,0,0.333,loyal,1
C4899,sub_4899,4999,card,network,3,10,1,1488,712,4999,10,0.786,standard,1
C4900,sub_4900,799,card,network,4,11,2,178,704,799,10,0.75,loyal,1
C4901,sub_4901,4999,netbanking,bank_decline,5,11,6,1219,174,4999,20,0.6,new,0
C4902,sub_4902,299,upi,bank_decline,5,0,2,627,722,299,17,0.2,standard,0
C4903,sub_4903,2499,card,insufficient_funds,3,12,5,91,289,2499,5,0.65,new,0
C4904,sub_4904,799,netbanking,insufficient_funds,2,6,5,924,657,799,2,0.5,loyal,0
C4905,sub_4905,799,card,card_expired,1,1,6,1095,846,799,17,0.2,new,0
C4906,sub_4906,1499,card,bank_decline,3,7,3,1259,746,1499,10,0.615,standard,0
C4907,sub_4907,499,upi,technical,5,8,5,275,168,499,0,0.562,new,0
C4908,sub_4908,4999,card,insufficient_funds,2,5,2,929,163,4999,16,0.6,loyal,1
C4909,sub_4909,2499,card,bank_decline,5,10,4,858,101,2499,7,0.647,standard,0
C4910,sub_4910,299,card,insufficient_funds,4,7,5,669,757,299,3,0.533,standard,0
C4911,sub_4911,2499,card,insufficient_funds,4,3,0,1341,492,2499,14,0.667,new,0
C4912,sub_4912,299,upi,bank_decline,3,8,0,640,141,299,17,0.818,standard,0
C4913,sub_4913,2499,card,insufficient_funds,4,3,1,576,529,2499,17,0.571,new,0
C4914,sub_4914,2499,card,insufficient_funds,1,1,5,792,477,2499,6,0.222,standard,0
C4915,sub_4915,1499,card,insufficient_funds,1,3,3,1393,537,1499,13,0.444,new,0
C4916,sub_4916,1499,card,insufficient_funds,1,12,1,1302,571,1499,10,0.812,enterprise,0
C4917,sub_4917,2499,card,insufficient_funds,4,8,5,1065,148,2499,19,0.562,standard,0
C4918,sub_4918,2499,upi,card_expired,3,4,0,130,349,2499,4,0.714,standard,1
C4919,sub_4919,1499,upi,insufficient_funds,2,5,1,458,649,1499,18,0.667,standard,1
C4920,sub_4920,499,card,network,1,12,3,32,818,499,7,0.722,standard,1
C4921,sub_4921,1499,upi,bank_decline,3,9,6,151,218,1499,13,0.556,loyal,0
C4922,sub_4922,499,card,insufficient_funds,2,10,5,1249,514,499,11,0.611,loyal,0
C4923,sub_4923,299,card,technical,1,8,4,1224,853,299,7,0.6,standard,0
C4924,sub_4924,499,card,network,1,13,4,162,541,499,5,0.7,loyal,1
C4925,sub_4925,999,card,card_expired,4,9,2,692,205,999,8,0.714,new,0
C4926,sub_4926,4999,upi,insufficient_funds,4,5,3,426,525,4999,13,0.545,enterprise,0
C4927,sub_4927,299,netbanking,bank_decline,2,3,6,118,16,299,13,0.333,standard,0
C4928,sub_4928,299,card,network,3,0,5,578,440,299,13,0.125,loyal,0
C4929,sub_4929,299,card,technical,2,10,4,163,511,299,14,0.647,loyal,1
C4930,sub_4930,499,card,insufficient_funds,3,13,0,1106,51,499,1,0.875,standard,1
C4931,sub_4931,999,card,card_expired,1,9,5,1450,183,999,8,0.588,standard,1
C4932,sub_4932,2499,card,insufficient_funds,5,6,2,639,889,2499,6,0.636,enterprise,0
C4933,sub_4933,299,netbanking,network,4,1,2,372,566,299,8,0.333,new,0
C4934,sub_4934,2499,upi,insufficient_funds,5,9,4,754,413,2499,8,0.625,standard,1
C4935,sub_4935,4999,netbanking,network,2,2,2,1450,207,4999,3,0.429,standard,0
C4936,sub_4936,299,card,insufficient_funds,5,8,4,247,112,299,21,0.6,standard,0
C4937,sub_4937,999,card,card_expired,3,4,0,1024,385,999,0,0.714,standard,0
C4938,sub_4938,2499,card,insufficient_funds,1,12,1,148,491,2499,13,0.812,loyal,1
C4939,sub_4939,1499,netbanking,network,2,13,3,457,162,1499,10,0.737,loyal,1
C4940,sub_4940,499,card,network,5,3,6,664,720,499,15,0.333,standard,0
C4941,sub_4941,499,card,network,4,4,5,581,386,499,18,0.417,enterprise,0
C4942,sub_4942,999,card,network,4,12,2,276,51,999,14,0.765,new,0
C4943,sub_4943,2499,upi,card_expired,2,0,6,1167,123,2499,16,0.111,standard,0
C4944,sub_4944,4999,upi,network,4,7,1,1012,775,4999,6,0.727,new,0
C4945,sub_4945,999,upi,technical,5,1,6,658,304,999,21,0.2,standard,0
C4946,sub_4946,999,card,network,1,6,2,633,336,999,1,0.636,standard,1
C4947,sub_4947,999,upi,network,2,0,0,121,179,999,14,0.333,standard,1
C4948,sub_4948,999,card,bank_decline,1,1,0,994,727,999,3,0.5,standard,0
C4949,sub_4949,1499,card,insufficient_funds,1,5,6,352,734,1499,5,0.429,standard,0
C4950,sub_4950,499,card,insufficient_funds,5,0,4,458,218,499,18,0.143,standard,0
C4951,sub_4951,999,card,technical,2,11,1,1291,656,999,14,0.8,standard,0
C4952,sub_4952,1499,card,technical,1,8,6,966,407,1499,13,0.529,standard,0
C4953,sub_4953,999,netbanking,bank_decline,1,6,0,1047,150,999,18,0.778,enterprise,0
C4954,sub_4954,4999,card,network,5,6,2,404,716,4999,6,0.636,loyal,0
C4955,sub_4955,2499,card,card_expired,3,11,5,756,75,2499,14,0.632,loyal,0
C4956,sub_4956,2499,upi,technical,4,11,0,30,787,2499,4,0.857,enterprise,1
C4957,sub_4957,2499,upi,technical,2,0,6,375,24,2499,10,0.111,loyal,0
C4958,sub_4958,999,card,network,4,9,4,1202,291,999,8,0.625,new,0
C4959,sub_4959,799,card,insufficient_funds,5,6,6,717,204,799,13,0.467,standard,0
C4960,sub_4960,999,card,insufficient_funds,4,10,5,955,212,999,1,0.611,standard,1
C4961,sub_4961,4999,card,network,3,11,5,1185,432,4999,0,0.632,new,1
C4962,sub_4962,4999,upi,card_expired,2,9,1,1405,676,4999,0,0.769,standard,0
C4963,sub_4963,799,card,network,2,9,1,131,360,799,5,0.769,standard,1
C4964,sub_4964,999,card,insufficient_funds,3,2,1,875,464,999,12,0.5,standard,0
C4965,sub_4965,499,card,network,3,11,1,1492,874,499,3,0.8,loyal,1
C4966,sub_4966,299,card,insufficient_funds,1,9,4,307,448,299,21,0.625,standard,0
C4967,sub_4967,799,card,network,1,3,0,1291,713,799,9,0.667,enterprise,1
C4968,sub_4968,299,netbanking,insufficient_funds,3,3,2,874,346,299,6,0.5,loyal,0
C4969,sub_4969,799,card,network,1,7,4,483,71,799,19,0.571,loyal,0
C4970,sub_4970,299,upi,technical,3,4,3,1177,231,299,3,0.5,new,0
C4971,sub_4971,799,card,network,2,9,3,1307,143,799,4,0.667,enterprise,1
C4972,sub_4972,2499,upi,insufficient_funds,2,5,1,222,816,2499,8,0.667,new,0
C4973,sub_4973,2499,card,network,1,2,0,1025,24,2499,1,0.6,loyal,0
C4974,sub_4974,4999,card,network,3,5,6,1405,740,4999,14,0.429,new,1
C4975,sub_4975,999,card,network,1,11,3,1002,125,999,17,0.706,new,1
C4976,sub_4976,999,card,network,4,11,4,825,136,999,7,0.667,standard,1
C4977,sub_4977,4999,netbanking,network,5,4,3,218,476,4999,19,0.5,loyal,0
C4978,sub_4978,999,upi,insufficient_funds,5,11,2,680,73,999,0,0.75,loyal,0
C4979,sub_4979,299,upi,card_expired,4,1,5,1359,69,299,11,0.222,standard,0
C4980,sub_4980,4999,card,network,5,13,2,1200,698,4999,16,0.778,loyal,1
C4981,sub_4981,1499,card,insufficient_funds,5,10,2,681,54,1499,8,0.733,standard,0
C4982,sub_4982,1499,upi,card_expired,4,0,5,470,537,1499,20,0.125,enterprise,0
C4983,sub_4983,299,upi,network,2,9,2,1206,107,299,9,0.714,standard,1
C4984,sub_4984,999,card,insufficient_funds,3,6,4,1451,77,999,20,0.538,loyal,0
C4985,sub_4985,999,upi,network,5,12,4,456,602,999,14,0.684,loyal,1
C4986,sub_4986,2499,card,network,4,3,0,1218,353,2499,5,0.667,standard,0
C4987,sub_4987,799,netbanking,insufficient_funds,2,12,4,468,18,799,18,0.684,standard,0
C4988,sub_4988,799,card,technical,1,12,5,1242,613,799,0,0.65,standard,1
C4989,sub_4989,1499,card,technical,1,3,1,1447,872,1499,4,0.571,enterprise,0
C4990,sub_4990,299,netbanking,technical,2,6,6,998,505,299,17,0.467,standard,0
C4991,sub_4991,2499,card,insufficient_funds,5,8,0,750,343,2499,19,0.818,loyal,0
C4992,sub_4992,299,card,network,3,3,1,478,759,299,8,0.571,enterprise,0
C4993,sub_4993,499,card,insufficient_funds,1,13,6,99,303,499,14,0.636,standard,0
C4994,sub_4994,999,card,network,5,2,5,88,552,999,15,0.3,standard,0
C4995,sub_4995,499,netbanking,network,3,3,5,1255,427,499,16,0.364,standard,0
C4996,sub_4996,299,upi,network,2,7,4,995,653,299,19,0.571,standard,1
C4997,sub_4997,799,card,insufficient_funds,5,6,1,348,466,799,1,0.7,loyal,1
C4998,sub_4998,1499,netbanking,insufficient_funds,2,0,3,832,434,1499,4,0.167,standard,0
C4999,sub_4999,499,upi,network,4,12,3,1319,378,499,20,0.722,loyal,0
C5000,sub_5000,499,netbanking,bank_decline,5,3,0,975,266,499,11,0.667,standard,0
C5001,sub_5001,1499,card,insufficient_funds,3,1,4,1375,438,1499,11,0.25,loyal,0
C5002,sub_5002,4999,card,bank_decline,4,7,0,185,55,4999,8,0.8,standard,0
C5003,sub_5003,999,card,network,2,12,0,118,306,999,7,0.867,standard,1
C5004,sub_5004,999,card,insufficient_funds,5,0,1,1003,69,999,5,0.25,new,0
C5005,sub_5005,2499,upi,network,1,6,1,877,290,2499,8,0.7,loyal,0
C5006,sub_5006,299,card,insufficient_funds,2,12,0,1035,317,299,1,0.867,standard,1
C5007,sub_5007,4999,card,network,5,12,6,1472,25,4999,6,0.619,standard,0
C5008,sub_5008,999,upi,network,3,2,5,172,267,999,21,0.3,loyal,0
C5009,sub_5009,799,card,card_expired,1,8,3,1397,604,799,3,0.643,standard,1
C5010,sub_5010,1499,card,network,3,11,2,100,872,1499,16,0.75,standard,1
C5011,sub_5011,4999,upi,network,2,9,1,792,555,4999,0,0.769,standard,1
C5012,sub_5012,4999,netbanking,technical,3,9,6,1249,641,4999,16,0.556,standard,0
C5013,sub_5013,2499,card,network,2,10,5,1023,602,2499,5,0.611,standard,1
C5014,sub_5014,999,netbanking,card_expired,2,6,5,341,850,999,15,0.5,standard,0
C5015,sub_5015,499,upi,insufficient_funds,5,0,3,910,847,499,10,0.167,standard,0
C5016,sub_5016,499,upi,network,1,8,0,1354,103,499,17,0.818,standard,1
C5017,sub_5017,2499,card,insufficient_funds,4,8,4,312,426,2499,14,0.6,standard,0
C5018,sub_5018,299,upi,network,1,11,3,1406,817,299,12,0.706,standard,1
C5019,sub_5019,999,upi,bank_decline,3,12,2,982,793,999,16,0.765,standard,0
C5020,sub_5020,799,card,network,4,4,2,139,481,799,21,0.556,standard,1
C5021,sub_5021,1499,netbanking,network,5,13,0,506,400,1499,13,0.875,standard,1
C5022,sub_5022,799,netbanking,insufficient_funds,2,0,6,1294,53,799,3,0.111,loyal,0
C5023,sub_5023,1499,card,technical,1,13,1,513,430,1499,2,0.824,standard,1
C5024,sub_5024,999,upi,bank_decline,4,1,5,1420,456,999,12,0.222,loyal,0
C5025,sub_5025,4999,card,technical,5,9,6,635,570,4999,9,0.556,standard,0
C5026,sub_5026,499,upi,card_expired,3,9,0,520,470,499,13,0.833,standard,1
C5027,sub_5027,2499,upi,card_expired,1,8,4,1279,195,2499,14,0.6,loyal,0
C5028,sub_5028,2499,card,insufficient_funds,3,13,0,1180,871,2499,4,0.875,new,1
C5029,sub_5029,2499,card,technical,2,7,5,365,196,2499,16,0.533,enterprise,0
C5030,sub_5030,999,card,insufficient_funds,3,1,3,1173,344,999,21,0.286,standard,0
C5031,sub_5031,799,netbanking,insufficient_funds,1,8,0,383,459,799,7,0.818,new,0
C5032,sub_5032,999,card,card_expired,2,4,5,1344,264,999,20,0.417,standard,0
C5033,sub_5033,4999,netbanking,insufficient_funds,5,8,5,20,62,4999,20,0.562,loyal,0
C5034,sub_5034,499,card,network,1,5,6,996,550,499,9,0.429,new,1
C5035,sub_5035,1499,card,insufficient_funds,5,0,3,240,213,1499,17,0.167,standard,0
C5036,sub_5036,499,netbanking,insufficient_funds,3,8,6,1018,791,499,20,0.529,loyal,0
C5037,sub_5037,2499,card,bank_decline,3,1,4,1468,714,2499,18,0.25,standard,0
C5038,sub_5038,799,card,insufficient_funds,5,4,3,1004,385,799,8,0.5,new,0
C5039,sub_5039,4999,card,bank_decline,2,8,2,656,417,4999,14,0.692,new,0
C5040,sub_5040,499,card,insufficient_funds,5,12,2,1236,854,499,13,0.765,standard,0
C5041,sub_5041,299,card,bank_decline,2,4,4,300,24,299,9,0.455,standard,0
C5042,sub_5042,4999,card,network,2,4,5,819,341,4999,14,0.417,standard,1
C5043,sub_5043,799,card,technical,3,4,0,1448,55,799,20,0.714,enterprise,0
C5044,sub_5044,299,card,insufficient_funds,4,8,2,540,125,299,0,0.692,new,0
C5045,sub_5045,2499,card,network,2,2,0,50,827,2499,19,0.6,new,0
C5046,sub_5046,799,card,network,4,7,2,667,92,799,8,0.667,standard,1
C5047,sub_5047,4999,card,network,1,11,5,731,861,4999,18,0.632,standard,1
C5048,sub_5048,999,netbanking,insufficient_funds,4,1,4,1219,705,999,2,0.25,new,0
C5049,sub_5049,2499,card,bank_decline,4,13,0,1208,577,2499,19,0.875,standard,0
C5050,sub_5050,1499,card,technical,3,7,5,516,668,1499,9,0.533,loyal,0
C5051,sub_5051,999,card,card_expired,4,8,0,1161,167,999,20,0.818,new,0
C5052,sub_5052,999,netbanking,insufficient_funds,4,8,0,223,106,999,9,0.818,loyal,0
C5053,sub_5053,499,upi,insufficient_funds,5,13,6,291,331,499,16,0.636,loyal,0
C5054,sub_5054,2499,upi,bank_decline,2,9,0,909,688,2499,13,0.833,standard,0
C5055,sub_5055,999,netbanking,bank_decline,3,12,1,1064,275,999,4,0.812,loyal,0
C5056,sub_5056,299,upi,insufficient_funds,3,4,0,1212,159,299,5,0.714,loyal,0
C5057,sub_5057,799,netbanking,technical,2,3,4,937,706,799,11,0.4,standard,0
C5058,sub_5058,799,card,insufficient_funds,5,9,3,200,571,799,10,0.667,standard,0
C5059,sub_5059,4999,upi,bank_decline,3,2,5,1016,483,4999,13,0.3,new,0
C5060,sub_5060,799,upi,technical,3,1,6,649,371,799,17,0.2,standard,0
C5061,sub_5061,999,netbanking,bank_decline,1,2,5,406,701,999,17,0.3,loyal,0
C5062,sub_5062,299,card,network,3,3,3,515,661,299,1,0.444,standard,1
C5063,sub_5063,799,upi,card_expired,4,1,0,1217,325,799,10,0.5,standard,0
C5064,sub_5064,499,card,network,3,10,6,274,117,499,3,0.579,standard,1
C5065,sub_5065,999,card,bank_decline,4,8,3,843,782,999,11,0.643,enterprise,0
C5066,sub_5066,4999,card,insufficient_funds,1,2,1,133,123,4999,11,0.5,new,0
C5067,sub_5067,4999,card,card_expired,1,3,3,1090,386,4999,21,0.444,standard,0
C5068,sub_5068,799,upi,technical,2,13,2,233,806,799,8,0.778,new,1
C5069,sub_5069,1499,card,network,2,12,2,1409,376,1499,9,0.765,enterprise,1
C5070,sub_5070,4999,card,insufficient_funds,5,1,3,1324,748,4999,11,0.286,standard,0
C5071,sub_5071,499,card,card_expired,5,8,5,1284,440,499,2,0.562,new,0
C5072,sub_5072,999,upi,insufficient_funds,3,4,1,529,670,999,1,0.625,standard,0
C5073,sub_5073,999,upi,network,3,5,6,1175,533,999,15,0.429,standard,0
C5074,sub_5074,299,upi,network,2,8,0,210,252,299,6,0.818,new,1
C5075,sub_5075,999,card,insufficient_funds,3,13,1,441,804,999,7,0.824,loyal,1
C5076,sub_5076,299,upi,card_expired,4,8,4,207,421,299,21,0.6,loyal,0
C5077,sub_5077,799,upi,card_expired,4,13,1,90,412,799,5,0.824,new,0
C5078,sub_5078,299,card,network,5,11,5,556,593,299,19,0.632,enterprise,0
C5079,sub_5079,2499,card,insufficient_funds,3,10,5,866,837,2499,13,0.611,new,0
C5080,sub_5080,2499,card,insufficient_funds,2,11,3,1294,784,2499,5,0.706,new,0
C5081,sub_5081,499,card,network,1,11,3,61,354,499,20,0.706,standard,1
C5082,sub_5082,299,card,bank_decline,4,3,6,616,208,299,13,0.333,new,0
C5083,sub_5083,999,card,insufficient_funds,5,13,5,1074,292,999,6,0.667,standard,0
C5084,sub_5084,299,card,insufficient_funds,3,12,4,310,237,299,9,0.684,standard,0
C5085,sub_5085,999,card,technical,5,8,0,1107,266,999,8,0.818,new,0
C5086,sub_5086,999,card,insufficient_funds,2,9,4,859,388,999,18,0.625,enterprise,0
C5087,sub_5087,999,upi,card_expired,1,12,0,848,20,999,10,0.867,standard,0
